r.squared	coefficient	intercept
chr4:88106402-88106723|-|88104541|88141569	0.00982497832644342	0.360029848714952	-0.19141627674127
chr4:88106402-88106951|-|88104541|88116475	0.00918268288622106	0.336260212435706	-0.165430443498084
chr4:88106402-88106951|-|88104541|88141569	0.00876378908910013	0.348406055787632	-0.183276202501613
chr4:88116475-88116842|-|88099772|88141569	0.00967614539030259	0.680241065789964	-0.515680023312268
chr4:88116475-88116842|-|88104541|88141569	0.00438388796170604	0.480093822291092	-0.335002733678539
chr4:88116475-88116842|-|88106951|88141569	6.52055496600956e-06	-0.0374450412376255	0.155777734574412
chr5:103416608-103416742|+|103415825|103417580	0.00617442902519775	-0.539637552830804	0.551483221565147
chr5:103416608-103416742|+|103415825|103439874	0.00764501423144071	-0.277972776215178	0.273504945257935
chr5:10618444-10618574|+|10564945|10638139	0.00365663616324841	-0.165681049525567	0.31127443857737
chr5:10618444-10618574|+|10564945|10649377	7.27351953323428e-06	0.0218604742379023	0.163636850210517
chr5:10638139-10638280|+|10564945|10649377	0.000199304612998923	0.155837453186403	0.0232651748456533
chr5:118264231-118264424|-|118183913|118323988	0.00222771818209141	-0.562265400029862	0.677458033370514
chr5:118274890-118274985|-|118264424|118323988	0.000180386005305631	-0.132643549357054	0.253485232054642
chr5:118280253-118280344|-|118264424|118323988	0.00106197085286066	-0.366408883278854	0.483210565697809
chr5:131046270-131046354|-|131044965|131052257	0.495207342068059	-0.865954507630279	0.578353450675228
chr5:140073075-140073093|+|140071341|140073175	0.00248633006404485	-0.594952541116758	0.1382845637175
chr5:140073075-140073250|+|140071341|140073519	0.00612632746204792	0.939406059689946	-0.7995344903881
chr5:140073769-140073865|+|140073639|140075322	0.000126845531843073	0.137690982214918	-0.0140231427123789
chr5:140075092-140075218|+|140073639|140075322	0.000146612054356598	0.194494760733518	-0.0708346354671283
chr5:140075613-140075786|+|140075430|140076105	0.0244721365702747	-0.834448479159109	0.845095566001637
chr5:140075687-140075786|+|140075430|140076105	0.0241161668390156	-1.18272029036006	1.20150111622033
chr5:146981303-146981374|-|146971249|146991868	0.0155175224138108	-0.185145522241936	0.283157593236381
chr5:147000228-147000306|-|146997677|147003183	0.000457384542098579	0.159588626034316	0.0593147696201209
chr5:147010975-147011074|-|147009309|147016527	0.00108489005927192	-0.21838123566087	0.47025806433827
chr5:147015784-147015847|-|147012341|147016527	0.00731062617773063	-0.255406853064152	0.468308673526709
chr5:147020266-147020386|-|147019323|147021270	0.00745044851937604	-0.292867197013099	0.509525023251974
chr5:147051240-147051517|-|147041008|147162018	0.00704304149855775	0.229014502706358	0.0181892007084202
chr5:150490187-150490205|-|150489407|150496687	0.525234657432936	1.41784565214709	-0.798999587445755
chr5:177639973-177640104|-|177638971|177641796	0.00291307059248014	-0.22859396987069	0.299392883381441
chr5:177641796-177641886|-|177638971|177659492	0.00608453148744459	-0.913733123389061	1.02746735380544
chr5:177642276-177642431|-|177641886|177649355	0.00132485127170652	-0.172041518086054	0.271303773085672
chr5:177642276-177642431|-|177641886|177649852	8.76051349234812e-05	-0.0514275625147818	0.168680213494345
chr5:177642276-177642431|-|177641886|177656940	0.00054194942252724	-0.0877173896225926	0.19613482560829
chr5:177642276-177642431|-|177641886|177659492	0.00322982808394584	-0.478959968340972	0.587741549672327
chr5:177649355-177649493|-|177642431|177649852	0.00126937424709826	0.578068561597539	-0.451344305637835
chr5:177649355-177649493|-|177642431|177656940	4.99324964158835e-06	0.0261214156005405	0.0939802051087145
chr5:177649355-177649546|-|177642431|177649852	0.0013159330011497	0.592295074302582	-0.465478703572835
chr5:177649355-177649581|-|177641886|177649852	7.6088226198736e-05	0.0645642930580458	0.0583039636993173
chr5:177649852-177649935|-|177641886|177651616	5.8834970986354e-06	0.0199109542476992	0.100595283981133
chr5:177650320-177650452|-|177649935|177651448	1.66551845317771e-05	0.05450012447857	0.119726369325613
chr5:177650320-177650452|-|177649935|177651616	0.00183977216721567	0.144503553198709	0.109350222058143
chr5:177651448-177651565|-|177649935|177656940	0.00077842151127933	-0.171096017992828	0.283574389282252
chr5:177651616-177651730|-|177649935|177656940	0.000264828035369661	-0.0445881851084556	0.159265981150861
chr5:177651616-177651730|-|177651565|177652355	0.0122274568880692	0.690082203391989	-0.529482959878915
chr5:177651642-177651730|-|177651565|177652355	0.0101577560899317	1.01718884681973	-0.865297939388191
chr5:177651642-177651730|-|177651565|177656940	0.00517338975816845	0.565728700047488	-0.423496715516139
chr5:177652355-177652430|-|177641886|177656940	0.000413424924329319	-0.0612521033328858	0.170478306713758
chr5:177652355-177652430|-|177642431|177656940	2.21685439398572e-05	0.0447022887634381	0.0757781155072266
chr5:177652355-177652430|-|177649935|177656940	0.000158969568957351	-0.0574532772737898	0.172491677200187
chr5:177652355-177652430|-|177651565|177656940	0.00281063776424369	0.33588811571897	-0.198495763368257
chr5:177652355-177652430|-|177651730|177656940	0.00220809337630648	-0.398435626256124	0.497466520091239
chr5:177656940-177657100|-|177652430|177658405	0.00187262075530123	-0.745823468846219	0.853449469894652
chr5:177656940-177657100|-|177652430|177659492	0.000238776217232035	-0.108976839617973	0.22472943174081
chr5:177658405-177658524|-|177641886|177659492	0.00011586678734345	-0.0830406863557017	0.20069487597389
chr5:177658405-177658524|-|177652430|177659492	0.000605869000537461	0.170395103982908	-0.044450354456903
chr5:177658405-177658524|-|177657100|177658669	0.0074457070656894	0.639322800484437	-0.479425021597435
chr5:177658405-177658524|-|177657100|177659492	0.000784131403912016	0.325755749540815	-0.196848532668867
chr5:177658669-177658867|-|177658524|177659492	0.000357096997343906	0.19589067828977	0.112052855744085
chr5:344007-344079|+|304336|353844	0.00572992315791631	0.337420299705279	-0.199746746833522
chr5:353844-354026|+|344079|413458	0.00105896230842549	0.323495413371051	-0.188609684235672
chr5:376724-376831|+|354026|413458	0.00629447546703703	-0.655302731850111	0.759049999247768
chr5:376724-376831|+|354026|422843	0.0016078847221554	-0.2799027154263	0.402749314627806
chr5:413458-413548|+|354026|422843	0.00100550137185304	-0.197155521551875	0.324829325403801
chr5:413458-413548|+|376831|422843	5.86077120400495e-05	-0.0434837627627156	0.162619399861376
chr5:427751-427805|+|424092|427921	5.12065189711652e-05	-0.0445096147292637	0.13086613760369
chr5:43139266-43139411|+|43123412|43161350	0.000935884416618529	-0.240541485536731	0.333482338486389
chr5:43161350-43161708|+|43139411|43173419	0.000481746065930467	0.328215460381255	-0.199596695417481
chr5:43161350-43161715|+|43139411|43173419	0.000480862839610262	0.327876572140172	-0.199266651188115
chr5:43161350-43162033|+|43123412|43173419	0.00111927809637133	0.593187114905308	-0.466118662181042
chr5:43161810-43162033|+|43123412|43173419	0.000537804708334511	0.315561351713057	-0.191769009839068
chr5:43161810-43162033|+|43139411|43173419	0.000671268840729973	0.313172386999068	-0.18271481171592
chr5:43174548-43174596|+|43173550|43179930	1.99020954633336e-05	0.0608705332622229	0.0602465534113248
chr5:432577-432639|+|428121|432920	0.00330637622652452	-0.486866432263661	0.609683232655799
chr5:58481014-58481088|-|58476470|58489325	0.00510885701364028	0.510220905672856	-0.405256723866246
chr6:13588562-13588696|+|13584457|13591900	6.65310305299973e-05	-0.0628625565698558	0.179401951699899
chr6:13588562-13588696|+|13584457|13595708	0.000485467842954467	0.185254406787733	-0.0600782089819535
chr6:13591900-13592126|+|13584457|13595708	0.000256011475133755	-0.193718778949594	0.310041688018565
chr6:13599263-13599387|+|13597248|13601065	0.00142055174300705	0.213651565393225	-0.07875925511992
chr6:142525121-142525202|+|142519752|142539634	0.0191571468441009	2.19547910854019	-1.97933494196942
chr6:17771344-17771449|-|17765177|17772138	0.651140512440144	-1.14865586381005	0.640869434942647
chr6:24929509-24929675|-|24876045|24936065	0.00608775972207462	-0.0689493209534334	0.223999268975551
chr6:28214746-28214870|-|28213753|28215844	1.47800052753834e-06	0.0136592637492657	0.108400120424203
chr6:28215844-28215927|-|28214870|28217464	0.036101960971468	-1.15941914273344	1.2081519986287
chr6:28875012-28875039|-|28872442|28876749	0.0159417330272138	1.57505442791273	-1.42908515112304
chr6:28875012-28875039|-|28872442|28879472	0.00073798882715393	0.436681896890023	-0.307879554926251
chr6:28875012-28875039|-|28872442|28887788	0.00446929467672036	0.82538213698123	-0.690036275122045
chr6:30852314-30852487|+|30850760|30856464	0.60199516840696	1.00315410773646	-0.448235681501867
chr6:30853401-30853457|+|30850760|30856464	0.477763676680328	1.13529026508196	-0.660201325897297
chr6:32628635-32628659|-|32628026|32629123	0.00102815434840102	0.0619779212728321	0.0694779283178505
chr6:32629123-32629234|-|32628026|32629743	0.00107924296894301	-0.109642465825412	0.189516470701247
chr6:32903118-32903154|-|32902764|32903312	0.442951435738078	0.885907008291538	-0.568958178931385
chr6:33264990-33265120|-|33264892|33266231	0.479050517869764	-1.75352595239619	0.385305006915531
chr6:33264990-33265120|-|33264892|33266646	0.474330532740782	-0.9741432206977	0.548781744818526
chr6:36103795-36103825|+|36103638|36104260	0.0198422759791185	1.13106383039698	-0.961675532546857
chr6:36103795-36103825|+|36103638|36104432	0.0077965568038113	0.468792877488517	-0.358882159676775
chr6:36104260-36104308|+|36103638|36104432	0.0043851755676876	0.572129373054367	-0.448217814157281
chr6:41048549-41048636|+|41046903|41051784	0.535110570858422	1.09350975207922	-0.233645785575526
chr6:43550052-43550193|+|43544177|43550743	0.00115382956152568	0.424535324968811	-0.290790567360117
chr6:43565432-43565602|+|43555226|43568724	0.0102236007467296	1.39756022512509	-1.22982893850393
chr6:52130032-52130183|-|52129584|52130872	0.0162210615127342	-1.11379918400747	0.19197339816028
chr6:52130032-52130183|-|52129584|52132662	0.00160712259052147	-0.285404906458574	0.397752429015902
chr6:52847371-52847503|-|52843390|52849261	0.000419554460429309	-0.28230574907167	0.39951339709442
chr6:52850248-52850381|-|52849403|52858954	0.00251644694551362	0.697018862153398	-0.557080230336246
chr6:52852154-52852206|-|52849403|52858954	0.00461882695340754	0.373158237564081	-0.225106318135274
chr6:52852154-52852206|-|52850381|52858954	1.57605910724413e-05	0.0369804420938292	0.0882478976065933
chr6:58252703-58252788|-|58250869|58256381	0.0010435017792907	0.109666312762288	0.0203196421413853
chr6:58256381-58256569|-|58252788|58285305	0.00179100058297481	-0.13160884486465	0.238142087499725
chr6:58287429-58287502|-|58285389|58287598	0.000194074017196236	-0.177483636914251	0.292710457316249
chr6:8026599-8026658|-|8016061|8041371	0.000476522904424763	-0.27587996040625	0.384736693560923
chr6:8027439-8027632|-|8026658|8041371	2.42210272617624e-05	0.0330203500189934	0.116907953386101
chr6:8041371-8041501|-|8026658|8062766	0.00200941000006641	0.353455334871878	-0.20661627940973
chr6:8054502-8054605|-|8041501|8062766	0.00860245305299376	1.57371696274092	0.0743677141906092
chr6:91254270-91254351|-|91246120|91256976	0.690494428795699	-1.27874601898234	0.514324061361353
chr7:128518611-128518776|-|128514664|128519575	0.00146950225200772	-0.121283433064964	0.19221321076787
chr7:128519966-128520139|-|128519883|128520439	0.00199043081342758	0.200784001823766	-0.11972242878172
chr7:128521679-128521779|-|128521139|128521990	9.41364154405136e-06	-0.011882113765382	0.0784585990754171
chr7:138529061-138529219|-|138525023|138536968	0.000129901453044805	0.221432406181392	-0.100902474475918
chr7:138552720-138552874|-|138546202|138555902	0.000344786543089276	0.129417461084468	-0.00670837511475406
chr7:138554283-138554507|-|138546202|138555902	0.00021458648272022	0.0693617749578113	0.0513474153874447
chr7:138588333-138588482|-|138583878|138589767	0.00460373498589542	0.516607912749211	-0.380551679839275
chr7:158545471-158545534|-|158542414|158552176	0.685598724279679	-1.10250997600064	0.552252387522981
chr7:1618922-1619040|+|1615524|1622797	0.00540074817858409	-0.134446563473893	0.204524276185175
chr7:1618922-1619040|+|1615524|1624019	0.00341585407593892	-0.110458897693915	0.198758613837639
chr7:16725529-16725665|+|16722470|16729421	0.00657311117818457	1.64572804953315	-1.48761682651336
chr7:16725548-16725665|+|16722470|16729421	0.00891573237051927	1.21513197302984	-1.04627847561597
chr7:16725548-16725665|+|16722470|16734458	0.00175825643883131	-0.104131547981645	0.197044299392804
chr7:16729421-16729531|+|16722470|16737672	0.00859376139038933	-0.25621025321451	0.348399101213355
chr7:20197826-20199868|-|20194004|20201370	0.00181976596137159	0.332864048470093	-0.338179313848051
chr7:20203878-20204022|-|20201493|20210336	0.018584980991385	0.20789776668212	-0.167696167953711
chr7:20203878-20204022|-|20201493|20256921	0.0292389684500577	0.24251784618731	-0.228873582218218
chr7:20210336-20210401|-|20201493|20238147	0.00334933323487951	0.0972914965900639	-0.20888041845862
chr7:20210336-20210401|-|20201493|20256921	0.0152036502170288	0.189563390875273	-0.215040166580825
chr7:20224611-20224701|-|20201493|20256921	0.00111384448568518	0.057718025237138	-0.183874038339261
chr7:20224611-20224701|-|20210404|20256921	0.0131053985849227	0.185734381547236	-0.209346252772756
chr7:20238147-20238293|-|20201493|20256921	0.0102376169328328	0.148250390271445	-0.198848897890247
chr7:20238147-20238293|-|20210401|20256921	0.00339479466162074	0.0863860556823243	-0.194710125865288
chr7:20238147-20238293|-|20210404|20256921	0.00712291116276391	0.130500258291459	-0.196716287996822
chr7:20238147-20238293|-|20224701|20256921	0.00815706060028939	0.138010184362472	-0.244210103031827
chr7:22532942-22533398|-|22532348|22534390	0.0012195174011918	-0.0880961393140034	0.285453376371048
chr7:22532942-22533455|-|22532348|22534390	0.000915209428376932	-0.0967906802121765	0.275973393416613
chr7:22534980-22535099|-|22534505|22539732	0.00692374481129537	-0.153879460469408	0.210520278465762
chr7:24902818-24902911|-|24901388|24903114	0.432769710518912	1.16560225475522	-0.597262061924541
chr7:31876793-31876914|-|31867987|31887581	0.00211078188290715	0.1961555942711	0.0375435990308834
chr7:31877483-31877585|-|31867987|31887581	0.00200082610969453	0.147903542913621	0.105259373757576
chr7:31877483-31877585|-|31876914|31887581	0.00708290203541518	-0.468747140275986	0.654250909314733
chr7:32091165-32091192|-|31920473|32117481	0.00013258924232761	-0.0304846984423863	0.390466519882605
chr7:32091165-32091192|-|31920473|32209396	0.0836923269585901	0.272068619062148	0.124684808849517
chr7:32109904-32110007|-|32091192|32209396	3.8252485494996e-07	-0.0016584548849151	0.300105628603806
chr7:540067-540136|-|538211|540752	0.58550214444836	-1.32936590077037	0.400214892988475
chr7:79818266-79818309|+|79764594|79828540	0.00147108416406947	-0.579667050827738	0.702200112565926
chr7:889156-889240|+|883157|891020	0.425619158807897	-1.05879670577851	0.836271992062056
chr7:91671359-91671500|+|91670212|91671981	0.612874458407026	0.985184121651399	-0.385235576026575
chr7:99202008-99202219|+|99197908|99204370	7.73563969795557e-06	-0.0125655451349053	0.174516973877202
chr7:99204370-99204517|+|99202219|99205295	8.7657823271806e-07	-0.00353101371683863	0.166282278076851
chr8:103244376-103244532|-|103238262|103251054	0.0209783596420294	2.16892156748406	-1.97663166677308
chr8:103246952-103247073|-|103244532|103250786	0.00246820794262583	-0.371583031998778	0.136240344970335
chr8:116635827-116635985|-|116632287|116680771	0.000536490913011965	-0.0414851936105429	0.152292659333054
chr8:119296510-119296660|+|119294569|119300477	0.00604882535018177	-0.397318301054446	0.500149508217419
chr8:119296752-119296825|+|119296660|119300477	0.00411866034728186	0.064822971253137	0.0984559603720044
chr8:119942726-119943007|-|119941168|119945169	0.00133544419921539	-0.172236452027248	0.115760746954061
chr8:120584415-120584490|-|120583081|120592355	0.00322316559094859	-0.128132840326846	0.228045053464398
chr8:120608086-120608242|-|120606100|120612917	0.00972071192317099	0.181149886837231	0.215253007246573
chr8:124447681-124447782|+|124440263|124448692	0.00752456856105981	-0.622940993964518	0.728613296881071
chr8:124447681-124447782|+|124442273|124448692	0.0730887324833504	-1.51297458217687	0.313867885216104
chr8:124450373-124450478|+|124449574|124453545	0.029895249485113	-2.2076684577504	0.176116217593686
chr8:127601436-127601535|+|127570176|127629633	7.50843998744952e-08	-0.00143108263252907	0.0132033356221898
chr8:128153718-128153816|-|128153103|128156007	0.00610661484046329	0.517050752527648	-0.61805647655074
chr8:128197071-128198015|-|128161917|128200029	0.00243405816374555	0.178468877368458	-0.251900839950673
chr8:128197071-128198015|-|128186609|128200029	0.00197255632283641	0.210610719261868	-0.284931112922358
chr8:128197071-128198015|-|128192083|128200029	0.00833522202656542	0.209217368055927	-0.254908205804204
chr8:128198407-128198478|-|128198015|128200029	0.00112253925503051	0.135240814136263	-0.0829920203616109
chr8:128200289-128200360|-|128200129|128209719	0.00675120733328707	0.387479603908392	-0.472016479146877
chr8:128200289-128200360|-|128200129|128215407	0.000140140106788439	-0.0509297796206984	-0.0621463231674376
chr8:128200289-128200360|-|128200129|128231054	0.000412676240825175	-0.0427786626230929	-0.0627058077064583
chr8:128221101-128221962|-|128161917|128231054	0.0147138849119975	0.304962101922209	-0.375311377594388
chr8:128221101-128221962|-|128174329|128231054	0.000157229620670135	0.0322023693598122	-0.130529251980683
chr8:128221101-128221962|-|128181362|128231054	0.0205391702290255	0.326402269912926	-0.381618927467692
chr8:128221101-128221962|-|128186609|128231054	0.00227080687782499	0.320146664864687	-0.417829791116312
chr8:128221101-128221962|-|128200129|128231054	0.00057250727199102	-0.0505543791786019	-0.0507439047615141
chr8:128221101-128221962|-|128200360|128231054	0.00626368262545001	0.164473078576153	-0.246066656326409
chr8:128221101-128221962|-|128209809|128231054	0.00397666501972776	0.195954911232293	-0.280079807499885
chr8:128221101-128221962|-|128214397|128231054	0.00094158079878694	0.129439711072257	-0.230877871461286
chr8:128221101-128221962|-|128215465|128231054	0.00195032758741301	0.0680408402390547	-0.12373058607434
chr8:130891634-130891717|-|130883742|130892621	0.165140084644549	6.08280803345407	-5.8444531608303
chr8:130891634-130891717|-|130883742|130915557	0.156892903248508	2.39436862710518	-1.99963031555915
chr8:130892621-130892704|-|130883742|130915557	1.13434798056314e-05	0.0143501200398753	0.118135708427766
chr8:130892621-130892704|-|130891717|130915557	0.0712007054514756	-5.21771701365436	0.284612769654347
chr8:130906732-130906810|-|130892704|130915557	0.00121191296198585	0.274010774202033	0.113831517658515
chr8:130908917-130909100|-|130883742|130915557	0.021029419298234	1.11723860448421	0.0673092566798286
chr8:130908917-130909100|-|130892704|130915557	0.0280816586597817	0.51874040596196	0.0473121210815779
chr8:130908994-130909100|-|130883742|130915557	0.0213383411841656	1.11482990175726	0.0660487479892226
chr8:130908994-130909100|-|130892704|130915557	0.0269540370929522	0.508567681522086	0.0490812871818108
chr8:130915557-130915596|-|130874580|130951853	0.0029863140113445	1.15417013433867	-1.0250999073306
chr8:130915557-130915596|-|130883742|130951853	0.00229297889460379	0.723720683057386	-0.588499796261998
chr8:130916744-130916831|-|130883742|130951853	0.0286235117826384	1.66333983286421	-1.4874072119375
chr8:130916744-130916831|-|130891717|130951853	0.00665154541704887	-0.508831746444856	0.582244609941043
chr8:130916744-130916831|-|130891717|130983188	0.00106261473280345	-0.32778725621714	0.43546676773108
chr8:130916744-130916831|-|130915596|130924715	0.00605535761868423	1.64578248424104	-1.49699284666909
chr8:130916744-130916831|-|130915596|130951853	0.00916295859438386	-0.391427509338758	0.361093391774044
chr8:130916744-130916831|-|130915596|130983188	0.0631711940407587	0.984420195539349	-0.542427118989489
chr8:130924715-130924761|-|130915596|130983188	0.000171434597030635	-0.1220808387748	0.12465631923558
chr8:130924715-130924761|-|130916831|130951853	0.0335295675939166	-1.52210994642686	0.21263535663672
chr8:130924715-130924761|-|130916831|130983188	0.0039236800179407	-0.405589831705167	0.160232700806558
chr8:130961211-130961313|-|130916831|130983188	0.00181862144098106	0.68767949809701	0.113915881474886
chr8:130983188-130983241|-|130915596|131028852	0.0100388331618557	-1.62170979324623	1.71368776512065
chr8:130983188-130983241|-|130916831|131028615	0.000185770294817615	-0.276706727704615	0.391439652604375
chr8:130983188-130983241|-|130916831|131028852	0.000437099781933774	0.26639856948364	-0.140476152949851
chr8:133644985-133645209|-|133637700|133650180	5.05902193571082e-05	-0.0133556703193292	0.134648958132546
chr8:133811328-133811418|+|133807063|133816063	5.48599792856173e-06	-0.0215242400431352	0.144164114208907
chr8:133811328-133811418|+|133811106|133816063	0.0331686617801276	-1.26135391260689	0.287634531735267
chr8:133811340-133811418|+|133806827|133816063	0.000146170097469064	0.110039835845318	0.014167220158402
chr8:133811340-133811418|+|133807063|133816063	1.06639782957086e-05	-0.0309307773736951	0.153475460726232
chr8:133811340-133811418|+|133811106|133816063	0.0288628881139107	-1.10359749776992	0.288173691077301
chr8:133837279-133837402|+|133836305|133837508	0.000441647536520084	-0.191340329404591	0.130361013841761
chr8:133851631-133851827|+|133850056|133854759	0.00747404313557023	0.855139667955631	-0.709817032117376
chr8:134225106-134225386|+|134203456|134237632	0.0127031567902092	-0.386285696263114	0.774753889914033
chr8:134232823-134233084|+|134225386|134237632	0.00996178925480389	-0.148849726058626	0.446292912659074
chr8:134237632-134237826|+|134225386|134239653	0.00364353715731443	0.117719919028827	0.219205833581788
chr8:134237632-134237826|+|134233084|134239653	0.000656697505769856	0.0776048035994735	0.233375260467376
chr8:135577229-135577395|-|135545215|135577575	0.000487511217391676	0.17662638766956	0.113908080024395
chr8:135577575-135577664|-|135545215|135596074	0.000275351190729284	0.361931924092916	-0.239104649755434
chr8:135611972-135612105|-|135602598|135612678	0.000104731629989074	0.0965588725127268	0.119295393495542
chr8:135612678-135612911|-|135602598|135649703	1.73883784872004e-07	-0.00483274346499676	0.127334811990206
chr8:135622712-135622898|-|135621122|135649703	0.064926845057892	-1.53482552634246	1.57298689913158
chr8:135686972-135687131|-|135669980|135725087	0.017607202845722	-0.699419215471097	0.166140455443181
chr8:140998933-140999044|-|140922544|141034033	0.000203449038268378	0.253447363046905	-0.129174938363337
chr8:141436713-141436740|-|141415797|141445210	0.0399979583229399	-0.613883355160988	0.394417035648756
chr8:141445210-141445339|-|141415797|141449150	2.43740820008491e-05	0.0459470575135428	0.0758200213526453
chr8:141524467-141524594|+|141521745|141525224	0.0155005421335472	-1.32187208031448	1.34544274338956
chr8:142146607-142146890|+|142138908|142160932	0.000377549904548078	0.150537934702267	-0.0283919301173147
chr8:142148120-142148236|+|142146890|142160932	0.003240895975781	0.659333604209096	-0.532921534314403
chr8:142148120-142148236|+|142146890|142161717	0.0027331926734034	-0.699466730675046	0.811718676648048
chr8:142151301-142151423|+|142148236|142160932	0.00208050355441973	-0.110119068632587	0.197615097474184
chr8:142151301-142151423|+|142148236|142165947	1.43300850950716e-05	-0.0315900968431599	0.147938919720567
chr8:142154246-142154358|+|142138908|142160932	5.10543460063698e-05	-0.0635781665197405	0.178180300440552
chr8:142154246-142154358|+|142146890|142160932	0.000987217643232744	0.227215206875132	-0.108125563883089
chr8:142154246-142154358|+|142148236|142160932	0.0101596253565981	-0.22380742431522	0.272876525414711
chr8:142154246-142154358|+|142151423|142160932	0.00233414548927798	-0.577520875506336	0.690496666054987
chr8:142160384-142160447|+|142154358|142160932	0.0324872247600247	0.874121735921333	0.0701774153965628
chr8:142161717-142161936|+|142148236|142165947	0.000453086672930125	0.214557513752526	-0.0919937417491462
chr8:142170730-142170886|+|142166069|142173431	0.0208337043787555	0.535375746109022	-0.364561754503256
chr8:142170730-142170886|+|142166069|142175284	0.000213232878463279	0.0450843523602798	0.0751634465273643
chr8:142170730-142170886|+|142166069|142176288	0.00534759788078946	0.999520930908051	-0.870046090619439
chr8:142170730-142170886|+|142168386|142173431	0.028800618613437	0.944935450130145	-0.807801692925656
chr8:142173431-142173528|+|142166069|142175284	0.000706582101235496	-0.113963317234912	0.219935712204752
chr8:142173431-142173528|+|142170886|142175284	0.0110601205325927	0.584751203839701	-0.421851294262674
chr8:142173431-142173528|+|142170886|142176288	0.0353774827719176	0.994916711373154	-0.838795479812462
chr8:142175284-142175388|+|142170886|142176288	0.0173643613691186	1.39627793220547	-1.25753033207776
chr8:142178102-142178624|+|142176488|142185298	0.00687834829873367	-1.42976176216736	1.5339484950433
chr8:142200382-142200516|+|142199245|142202429	0.0412007297402752	-0.743418545493371	0.801902703507406
chr8:144351529-144351690|+|144349654|144356873	0.038830966713753	-0.761603978514758	0.809175733267636
chr8:144354565-144354644|+|144351690|144356873	1.74172443079784e-05	-0.0503249642933098	0.121453795154923
chr8:144357364-144357475|+|144356972|144358066	0.0113132955812915	-1.78136115229367	0.15166692366371
chr8:144374312-144374454|+|144373937|144375141	0.00258804275705379	0.487955109144495	0.107423406803287
chr8:144377548-144377640|+|144375235|144377909	0.0277975965679688	-0.739837643273227	0.20543077729191
chr8:144649780-144649846|-|144649635|144649955	0.046373180643405	-0.556669769554833	0.590482791155057
chr8:144650311-144650431|-|144650058|144650721	0.00738326104902041	-0.245570028199471	0.32634087886259
chr8:144650311-144650431|-|144650058|144651610	0.0555786208147842	0.862143542151445	-0.683064167369696
chr8:144650721-144650889|-|144650058|144651610	0.0599796981475655	0.712343382502862	-0.53898456021065
chr8:144650721-144650889|-|144650431|144651610	0.0400063065003454	0.561375104084533	-0.373928820922022
chr8:144663455-144663876|-|144663324|144668388	0.000160118992543777	0.0368086044032302	0.0881917702210534
chr8:144663455-144663876|-|144663324|144679517	0.000390360711242245	-0.265593097176751	0.381839957017799
chr8:144668388-144668460|-|144663498|144668898	0.0177130222364019	-1.07116052721999	1.07441140767056
chr8:144671160-144672251|-|144669022|144674816	0.00263120533680579	0.292702955252094	-0.147733807437457
chr8:144671160-144672262|-|144669022|144679517	0.00159053386727984	-0.255333849182865	0.128166384802973
chr8:144671864-144672251|-|144669022|144672777	0.00253330945601452	-0.72929476970908	0.843401589606803
chr8:144672777-144672899|-|144672251|144674258	0.00284406336649306	0.692361114708903	-0.563246285764762
chr8:144672777-144672899|-|144672251|144674816	0.0223418945380745	0.285373982173618	-0.0253241473317914
chr8:144672777-144672899|-|144672251|144674884	0.0049604780900958	0.489214956886594	-0.349161920206588
chr8:144672777-144672899|-|144672251|144678257	0.0151331818640883	-0.380534480010951	0.447094399286939
chr8:144672777-144672899|-|144672251|144679048	0.00761247445536796	-0.55021376041879	0.643788441155859
chr8:144672777-144672899|-|144672251|144679517	0.00407808482548644	-0.198211300073156	0.18383941988011
chr8:144672777-144672905|-|144672251|144674816	0.0213168662035478	0.279786666940454	-0.0242835198828731
chr8:144672777-144672905|-|144672251|144679517	0.00271016145827189	-0.160864036215461	0.174294268843034
chr8:144672777-144672908|-|144669022|144674816	0.00327842281141203	0.0909346897820525	0.0816911209398549
chr8:144672777-144672908|-|144672251|144674816	0.0202688985392891	0.27697359353493	-0.0275202427530009
chr8:144672777-144672908|-|144672251|144678257	0.013914836930072	-0.376329627992247	0.445062246814259
chr8:144672777-144672908|-|144672251|144679048	0.00728999943177635	-0.54855128314271	0.642693400938331
chr8:144672777-144672908|-|144672251|144679517	0.000740489632031897	-0.0848864506661114	0.155860405062507
chr8:144672814-144672905|-|144672251|144674258	0.00262918562754364	0.348353442402067	-0.218452370856748
chr8:144672814-144672905|-|144672251|144674884	0.0136887021131953	0.431601325663636	-0.277050388712568
chr8:144672814-144672905|-|144672251|144676062	0.00537925663105849	0.372370681603787	-0.235854536184182
chr8:144672814-144672905|-|144672251|144678257	0.00523654434632461	-0.154009731918209	0.237996626446245
chr8:144672814-144672905|-|144672251|144679024	0.00101365214943007	0.170102792582622	-0.043877820274943
chr8:144672814-144672905|-|144672251|144679048	0.0015174920327578	-0.130293661976724	0.238996135432965
chr8:144672814-144672905|-|144672251|144679517	0.00119725738477887	0.122950437997095	0.0921001975289269
chr8:144672814-144672908|-|144669019|144679517	0.00195373219673553	1.21532263862593	0.0929958266634217
chr8:144672814-144672908|-|144672251|144674258	0.00257011474699787	0.341931080324972	-0.212141382600633
chr8:144672814-144672908|-|144672251|144674884	0.0133822433138772	0.454220858232953	-0.299776230672328
chr8:144672814-144672908|-|144672251|144676062	0.00551042416233307	0.380576740752403	-0.243902970729123
